STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,COU,Country,VAR,Variable,TIME_PERIOD,Year,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,AUT,Austria,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,DEU,Germany,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVK,Slovak Republic,RD_SUB,Low-carbon R&D expenditures,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,KOR,Korea,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,EST,Estonia,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,EST,Estonia,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SWE,Sweden,ELV_SOX,Emission limit value SOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,KOR,Korea,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NLD,Netherlands,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,DNK,Denmark,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IRL,Ireland,ELV_PM,Emission limit value PM,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SWE,Sweden,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FIN,Finland,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ITA,Italy,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IRL,Ireland,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NZL,New Zealand,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,USA,United States,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,TUR,Türkiye,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FIN,Finland,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,TUR,Türkiye,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ITA,Italy,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NOR,Norway,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,HUN,Hungary,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,HUN,Hungary,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NOR,Norway,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CZE,Czechia,RD_SUB,Low-carbon R&D expenditures,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,KOR,Korea,EPS_MKT,Market based policies,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,POL,Poland,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,EST,Estonia,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,JPN,Japan,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IRL,Ireland,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ESP,Spain,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CAN,Canada,ELV_SOX,Emission limit value SOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,PRT,Portugal,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,KOR,Korea,ELV_SOX,Emission limit value SOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,DNK,Denmark,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,DEU,Germany,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,GBR,United Kingdom,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,DNK,Denmark,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,EST,Estonia,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NZL,New Zealand,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,KOR,Korea,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,USA,United States,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,PRT,Portugal,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CAN,Canada,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHE,Switzerland,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BEL,Belgium,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,GRC,Greece,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NZL,New Zealand,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,USA,United States,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,TUR,Türkiye,ELV_SOX,Emission limit value SOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CAN,Canada,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,HUN,Hungary,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,AUS,Australia,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,HUN,Hungary,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,TUR,Türkiye,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CAN,Canada,EPS_NMKT,Non-market based policies,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,POL,Poland,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,DNK,Denmark,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ESP,Spain,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVK,Slovak Republic,ELV_PM,Emission limit value PM,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FRA,France,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,JPN,Japan,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,KOR,Korea,RD_SUB,Low-carbon R&D expenditures,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BEL,Belgium,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IRL,Ireland,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,PRT,Portugal,ELV_SOX,Emission limit value SOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,EST,Estonia,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,KOR,Korea,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,GRC,Greece,ELV_PM,Emission limit value PM,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,EST,Estonia,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,GBR,United Kingdom,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NZL,New Zealand,ELV_DIESELSO,Emission limit value sulphur,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHE,Switzerland,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,LUX,Luxembourg,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,HUN,Hungary,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,POL,Poland,ELV_PM,Emission limit value PM,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,USA,United States,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,USA,United States,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,GRC,Greece,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,FRA,France,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,AUS,Australia,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,AUS,Australia,ELV_DIESELSO,Emission limit value sulphur,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,NOR,Norway,ELV_SOX,Emission limit value SOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CAN,Canada,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,HUN,Hungary,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CAN,Canada,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,ELV_PM,Emission limit value PM,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,TUR,Türkiye,EPS_NMKT,Non-market based policies,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),ELV_DIESELSO,Emission limit value sulphur,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,EPS_MKT,Market based policies,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,ELV_DIESELSO,Emission limit value sulphur,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,ELV_SOX,Emission limit value SOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,ELV_DIESELSO,Emission limit value sulphur,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),EPS,Environmental Policy Stringency,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,TAXDIESEL,Diesel tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,RD_SUB,Low-carbon R&D expenditures,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,EPS,Environmental Policy Stringency,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,EPS,Environmental Policy Stringency,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,ELV_SOX,Emission limit value SOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,EPS_MKT,Market based policies,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,ELV_NOX,Emission limit value NOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,ELV_DIESELSO,Emission limit value sulphur,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,EPS_NMKT,Non-market based policies,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),EPS_NMKT,Non-market based policies,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,ELV_SOX,Emission limit value SOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,ELV_DIESELSO,Emission limit value sulphur,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,RD_SUB,Low-carbon R&D expenditures,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,TAXNOX,Nitrogen Oxides (NOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),EPS_MKT,Market based policies,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),ELV_SOX,Emission limit value SOx,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,TAXSOX,Sulphur Oxides (SOx) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,TRADESCH_CO2,CO2 Trading Scheme,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IND,India,RD_SUB,Low-carbon R&D expenditures,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,ZAF,South Africa,RD_SUB,Low-carbon R&D expenditures,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,EPS_NMKT,Non-market based policies,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,EPS_MKT,Market based policies,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,RD_SUB,Low-carbon R&D expenditures,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,TAXCO2,Carbon dioxides (CO2) Tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,IDN,Indonesia,FIT_WIND,Wind Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),TAXDIESEL,Diesel tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,BRA,Brazil,TAXDIESEL,Diesel tax,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,CHN,China (People's Republic of),RD_SUB,Low-carbon R&D expenditures,1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,SVN,Slovenia,FIT_SOLAR,Solar Energy support (Auctions & FITs),1990,,0,,A,,,,0,Units,,
DATAFLOW,OECD:DF_EPS(1.0),Environmental Policy Stringency Index,I,RUS,Russia,TAXDIESEL,Diesel tax,1990,,0,,A,,,,0,Units,,
