Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
GHG data for some source categories are not directly comparable between 2010 and subsequent years. 12 new source categories began reporting for 2011.,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,"Brunner Island, LLC",1000886,1400 Wago Road,40.097,-76.6962,Mt Wolf,York,PA,17347,TALEN ENERGY CORP (100%),1668140,"C,D"
2023,Brunot Island Power Station,1007427,2849 WEST CARSON STREET,40.4638,-80.044,PITTSBURGH,Allegheny,PA,15204,"Reorganized Heritage TopCo, LLC (100%)",65476,"C,D"
2023,Brunswick County Power Station,1011850,20100 Governor Harrison Pkwy,36.766854,-77.711098,Freeman,BRUNSWICK COUNTY,VA,23856,DOMINION ENERGY INC (100%),2405590,"C,D"
2023,Brush Power Projects,1001224,1500 S CLAYTON,40.2415,-103.631,BRUSH,Morgan,CO,80723,BRUSH POWER LLC (67%); CLARION ENERGY LLC (33%),78196,"C,D"
2023,"Buchanan Units 1, 2",1000174,RT 626 OFF RT 460,37.1753,-81.9617,KEEN MOUNTAIN,Buchanan,VA,24631,"LS Power Development, LLC (100%)",97733,D
2023,Buck,1000831,1555 DUKEVILLE RD,35.7133,-80.3767,SALISBURY,Rowan,NC,28145,DUKE ENERGY CORP (100%),1570968,"C,D"
2023,"Bucksport Mill, LLC",1013945,109 River Road,44.583564,-68.807274,Bucksport,HANCOCK COUNTY,ME,4416,"Bucksport Mill, LLC (100%)",4,"C,TT"
2023,Bull Run,1000917,1265 EGDEMOOR RD,36.0211,-84.1567,CLINTON,Anderson,TN,37716,US GOVERNMENT (%),830801,"C,D"
2023,Burlington (IA),1001553,4282 SULLIVAN SLOUGH ROAD,40.7412,-91.1168,BURLINGTON,Des Moines,IA,52601,ALLIANT ENERGY CORP (100%),18575,"C,D"
2023,Burlington Generating Station,1000743,,40.0753,-74.8781,BURLINGTON,Burlington,NJ,8016,ARCLIGHT ENERGY PARTNERS FUND VII LP (100%),14353,"C,D"
2023,C D McIntosh Jr Power Plant,1001500,3030 E LAKE PARKER DR,28.0809,-81.9256,LAKELAND,Polk,FL,33801,CITY OF LAKELAND FLORIDA (100%),699121,"C,D"
2023,C. C. Perry K Steam Plant,1001535,366 KENTUCKY AVE,39.7622,-86.1667,INDIANAPOLIS,Marion,IN,46204,CITIZENS ENERGY GROUP (100%),149323,C
2023,C. R. Wing Cogeneration Plant,1000419,500 REFINERY ROAD,32.2722,-101.4222,BIG SPRING,Howard,TX,79720,BERKSHIRE HATHAWAY INC (91.14%); WALTER SCOTT JR (7.89%),72290,D
2023,CAPITOL POWER PLANT,1006733,25 E STREET SOUTHEAST,38.88324,-77.00745,WASHINGTON,DISTRICT OF COLUMBIA,DC,20003,US OF AMERICA ACTING BY & THROUGH THE ARCHITECT OF THE CAPITOL (100%),60868,C
2023,CHALK CLIFF COGEN,1002759,34759 LENCIONI AVE,35.44735,-119.08652,BAKERSFIELD,KERN COUNTY,CA,93308,CHALK CLIFF LTD (100%),21989,C
2023,CHENA POWER PLANT,1004719,1206 1ST AVE,64.84689,-147.73334,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,99701,AURORA ENERGY LLC (100%),265496,C
2023,CHUGACH - BELUGA RIVER POWER PLANT,1005267,,61.185716,-151.037597,Beluga,KENAI PENINSULA BOROUGH,AK,99695,CHUGACH ELECTRIC ASSOC INC (100%),5820,C
2023,COLSTRIP ENERGY LTD PARTNERSHIP,1001078,18 Snider Subdivision Road,45.975179,-106.655241,COLSTRIP,ROSEBUD COUNTY,MT,59323,COLSTRIP ENERGY LP (100%),474565,C
2023,CON ED-EAST 60TH STREET STEAM PLANT,1000781,514 EAST 60TH STREET,40.7586,-73.9592,MANHATTAN,NEW YORK COUNTY,NY,10022,CONSOLIDATED EDISON INC (100%),41883,C
2023,COPPER VALLEY ELECTRIC ASSOC (CoGen),1004974,,61.08304,-146.30223,Valdez,VALDEZ-CORDOVA CENSUS AREA,AK,99686,COPPER VALLEY ELECTRIC ASSOC INC (100%),22343,C
2023,CORIX CLEVELAND THERMAL GENERATING LP,1002202,1921 HAMILTON AVE,41.50897,-81.68229,CLEVELAND,CUYAHOGA COUNTY,OH,44114,CLEVELAND THERMAL LLC (100%),55947,C
2023,COVE POINT LNG FACILITY,1005420,2100 Cove Point Rd,38.38407,-76.41233,Lusby,CALVERT COUNTY,MD,20657,DOMINION ENERGY INC (100%),938083,"C,D,W"
2023,CPV Fairview LLC,1013577,2862 William Penn Ave,40.4152,-78.86079,Johnstown,CAMBRIA COUNTY,PA,15909,OSAKA GAS USA CORP (50%); CPV FAIRVIEW LLC CPV FAIRVIEW (25%); CPV POWER HOLDINGS LP (25%),2468430,"C,D"
2023,CPV Towantic Energy Center,1013223,16 Woodruff Hill Road,41.479021,-73.12118,Oxford,NEW HAVEN COUNTY,CT,6478,OSAKA GAS USA CORP (49.5%); CPV POWER HOLDINGS LP (26.01%); ULLICO INFRASTRUCTURE MASTER FUND LP (13.7%); VICTOR RHINO HOLDINGS II LLC (10.79%),1938201,"C,D"
2023,CPV Valley Energy Center,1013330,3330 Route 6,41.4278,-74.4186,Middletown,ORANGE COUNTY,NY,10940,CPV VALLEY LLC (100%),1589336,D
2023,CROCKETT COGENERATION PLANT,1001629,550 LORING AVENUE,38.055905,-122.214441,CROCKETT,CONTRA COSTA COUNTY,CA,94525,CROCKETT COGENERATION A CALIFORNIA LP (100%),695258,C
2023,Caithness Long Island Energy Center,1000450,50 ZORN BOULEVARD,40.8142,-72.9403,Yaphank,Suffolk,NY,11719,CAITHNESS LONG ISLAND LLC (100%),898317,"C,D"
2023,Calcasieu Plant,1001342,1519 DAVISON ROAD,30.1603,-93.3458,SULPHUR,Calcasieu,LA,70665,ENTERGY CORP (100%),64205,"C,D"
2023,Caledonia,1001357,255 LONE OAK RD,33.6464,-88.2717,STEENS,Lowndes,MS,39766,US GOVERNMENT (%),1499074,"C,D"
2023,Calhoun Generating Facility,1000812,720 GREEN VALLEY DRIVE,33.5883,-85.9731,EASTABOGA,Calhoun,AL,36260,THE SOUTHERN CO (100%),26958,"C,D"
2023,"California Resources Elk Hills, LLC - Gas Processing and Power Generation",1005164,28590 Highway 119,35.24084,-119.36056,TUPMAN,KERN COUNTY,CA,93276,CALIFORNIA RESOURCES CORP (100%),1305576,"C,D,NN,W"
2023,"Calpine Gilroy Cogen, LP",1000453,1400 PACHECO PASS HWY,37.0001,-121.5367,GILROY,Santa Clara,CA,95020,CPN MANAGEMENT LP (100%),29374,"C,D"
2023,Calpine Hidalgo Energy Center,1007233,4005 N SEMINARY RD,26.3389,-98.1708,EDINBURG,Hidalgo,TX,78539,CPN MANAGEMENT LP (78.5%); PUBLIC UTILITIES BOARD OF THE CITY OF BROWNSVILLE TEXAS (21.5%),1062228,D
2023,"Calpine King City Cogen, LLC",1000597,750 Metz Road,36.2257,-121.1279,King City,MONTEREY COUNTY,CA,93930,CPN MANAGEMENT LP (100%),29886,C
2023,Calpine Sutter Energy Center,1001320,5029 SOUTH TOWNSHIP ROAD,39.0531,-121.6939,YUBA CITY,Sutter,CA,95993,CPN MANAGEMENT LP (100%),841348,D
2023,Cambridge Station,1000468,HIGHWAY 65,45.601,-93.2081,CAMBRIDGE,Isanti,MN,55008,GREAT RIVER ENERGY (100%),31418,"C,D"
2023,"Camden Plant Holding, LLC",1001226,570 CHELTON AVE,39.9175,-75.1192,CAMDEN,Camden,NJ,8104,TALEN ENERGY CORP (100%),42113,"C,D"
2023,Campbell Power Plant,1001130,3215 47th Avenue,38.511,-121.4735,SACRAMENTO,Sacramento,CA,95824,SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY (100%),275040,"C,D"
2023,Canaday,1006660,74965 RD 435,40.6941,-99.7005,LEXINGTON,Gosper,NE,68850,NEBRASKA PUBLIC POWER DISTRICT (100%),17018,"C,D"
2023,Canal Station,1000658,9 FREEZER ROAD,41.7694,-70.5097,SANDWICH,Barnstable,MA,2563,JERA AMERICAS HOLDINGS INC (100%),59861,"C,D"
2023,Cane Island,1001098,6075 OLD TAMPA HIGHWAY,28.2764,-81.533,INTERCESSION CITY,Osceola,FL,33848,FLORIDA MUNICIPAL POWER AGENCY (100%),1625345,"C,D"
2023,Cane Run,1006509,5252 Cane Run Road,38.1828,-85.8894,Louisville,JEFFERSON COUNTY,KY,40216,PPL CORP (100%),1806075,"C,D"
2023,Cannon Falls Energy Center,1000488,525 N PARK DR,44.5364,-92.9147,CANNON FALLS,Goodhue,MN,55009,INVENERGY LLC (51%); MARUBENI AMERICA CORP (49%),429491,"C,D"
2023,Canyon Power Plant,1000566,3071 E. Miraloma Avenue,33.8581,-117.8616,"Anaheim, CA",Orange,CA,92806,SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (100%),58327,D
2023,Cape Canaveral,1007650,6000 NORTH US HWY 1,28.4694,-80.7642,COCOA,Brevard,FL,32927,NEXTERA ENERGY INC (100%),2522128,D
2023,Cape Fear Steam Electric Plant,1000785,500 CP&L ROAD,35.595,-79.0492,MONCURE,Chatham,NC,27559,DUKE ENERGY CORP (100%),82993,C
2023,Cardinal,1000839,306 COUNTY ROAD 7 EAST,40.2522,-80.6486,BRILLIANT,Jefferson,OH,43913,BUCKEYE POWER INC (100%),9267971,"C,D"
2023,Carlls Corner Energy Center,1000733,BURLINGTON ROAD,39.4547,-75.2011,UPPER DEERFIELD TWP,Cumberland,NJ,8302,CPN MANAGEMENT LP (100%),4121,"C,D"
2023,Carlsbad Energy Center Project,1013360,4950 Avenida Encinas,33.14011,-117.33366,Carlsbad,SAN DIEGO COUNTY,CA,92008,CLEARWAY ENERGY GROUP LLC (100%),162274,D
2023,Carr Street Generating Station,1001257,64 CARR ST,43.0611,-76.0819,EAST SYRACUSE,Onondaga,NY,13057,BROOKFIELD RENEWABLE ENERGY PARTNERS LP (100%),89737,"C,D"
2023,"Carroll County Energy, LLC",1013063,2061 Kensington Road,40.60652,-81.06862,Washington Township,CARROLL COUNTY,OH,44615,CARROLL COUNTY ENERGY LLC (100%),2192382,"C,D"
2023,Carson Power Plant,1001127,8580 Laguna Station Rd,38.4461,-121.4614,ELK GROVE,Sacramento,CA,95758,SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY (100%),77318,"C,D"
2023,Carthage Energy,1001218,701 West End Ave,43.9842,-75.6225,Carthage,Jefferson,NY,13619,ALLIANCE ENERGY GROUP LLC (100%),1449,"C,D"
2023,Carty Generating Station,1012606,73396 Tower Road,45.6933,-119.8075,Boardman,MORROW COUNTY,OR,97818,PORTLAND GENERAL ELECTRIC CO (100%),1255636,"C,D"
2023,Carville Energy Center,1005110,4322 HIGHWAY 30,30.2292,-91.065,Saint Gabriel,IBERVILLE PARISH,LA,70776,ARGO INFRASTRUCTURE PARTNERS LP (100%),1422173,D
2023,Cass County Station,1008168,3520 MILL ROAD,40.9472,-95.9667,PLATTSMOUTH,Cass,NE,68048,OMAHA PUBLIC POWER DISTRICT (100%),134595,"C,D"
2023,"Castleton Power, LLC",1001206,1902 RIVER ROAD ROUTE 9J,42.5375,-73.7433,CASTLETON ON HUDSON,Rensselaer,NY,12033,CASTLETON ENERGY CENTER LLC (100%),45912,"C,D"
2023,Cayuga,1001540,3300 North SR 63,39.9239,-87.4272,CAYUGA,Vermillion,IN,47900,DUKE ENERGY CORP (100%),4188340,"C,D"
2023,Cedar Bayou,1000929,7705 WEST BAY ROAD,29.7483,-94.9272,BAYTOWN,Chambers,TX,77520,NRG ENERGY INC (100%),1705418,"C,D"
2023,Cedar Bayou 4,1000547,7705 WEST BAY ROAD,29.752,-94.923,ELDON,Chambers,TX,77523,NRG ENERGY INC (50%); OPTIM ENERGY LLC (50%),678858,D
2023,CenTrio,1002677,1319 WESTERN AVE,47.605772,-122.340619,SEATTLE,KING,WA,98101,CENTRIO ENERGY SEATTLE LLC (100%),68651,C
2023,Central Alabama Generating Station,1000819,3305 COUNTY ROAD 26,32.6503,-86.7386,BILLINGSLEY,Autauga,AL,36006,THE SOUTHERN CO (100%),1918313,D
2023,Centralia,1007310,913 BIG HANAFORD RD,46.7559,-122.8578,CENTRALIA,Lewis,WA,98531,TRANSALTA USA INC (100%),4536949,"C,D"
2023,Ceredo Generating Station,1001396,1662 WALKER BRANCH ROAD,38.3681,-82.5339,HUNTINGTON,Wayne,WV,25704,AMERICAN ELECTRIC POWER CO INC (100%),310398,"C,D"
2023,Chalk Point,1000649,PO 10,38.5444,-76.6861,AQUASCO,Prince George'S,MD,20608,GENON ENERGY INC (100%),471263,"C,D"
2023,"Chambersburg Units 12,13",1000148,ALLEMAN ROAD,39.8668,-77.6859,CHAMBERSBURG,Franklin,PA,17201,"LS Power Development, LLC (100%)",135276,D
2023,Chamon Power LLC,1012910,18511 Beaumont Hwy,29.87449,-95.106947,Houston,HARRIS COUNTY,TX,77049,PEAKER POWER LLC (100%),65003,D
2023,Channel Energy Center,1001408,451 LIGHT COMPANY ROAD,29.7189,-95.2319,PASADENA,Harris,TX,77506,CPN MANAGEMENT LP (100%),2160896,"C,D"
2023,Channelview Cogeneration Facility,1007323,8580 Sheldon Road,29.8356,-95.1242,Houston,Harris,TX,77049,EIF CHANNELVIEW COGENERATION LLC (100%),2890021,D
2023,Chanute 2,1005778,1415 N GARFIELD,37.6953,-95.4586,CHANUTE,Neosho,KS,66720,CITY OF CHANUTE KANSAS (100%),56053,"C,D"
2023,Charles D. Lamb Energy Center,1011999,4250 W. Doolin Avenue,36.81107,-97.12581,Ponca City,KAY COUNTY,OK,74601,OKLAHOMA MUNICIPAL POWER AUTHORITY (100%),142360,D
2023,Charles Larsen Memorial Power Plant,1001499,2002 E RD 92,28.0491,-81.9238,LAKELAND,Polk,FL,33801,CITY OF LAKELAND FLORIDA (100%),122460,"C,D"
2023,Charles R Lowman,1001418,CARSON ROAD,31.4858,-87.9106,LEROY,Washington,AL,36548,POWERSOUTH ENERGY COOPERATIVE (100%),609419,"C,D"
2023,Chattahoochee Energy Facility,1001178,3459 HOLLINGSWORTH FERRY RD,33.407,-85.0387,FRANKLIN,Heard,GA,30217,OGLETHORPE POWER CORP (100%),1310709,D
2023,Chehalis Generation Facility,1000144,1813 BISHOP ROAD,46.6226,-122.9145,CHEHALIS,Lewis,WA,98532,BERKSHIRE HATHAWAY INC (100%),914726,"C,D"
2023,Cherokee,1007207,6198 FRANKLIN ST,39.8078,-104.9648,DENVER,Adams,CO,80216,XCEL ENERGY INC (100%),1514357,"C,D"
2023,Cherokee County Cogen,1007184,132 PEOPLES CREEK RD,35.0727,-81.613,GAFFNEY,Cherokee,SC,29340,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY (100%),50857,D
2023,Chesterfield Power Station,1000964,500 COXENDALE ROAD,37.3822,-77.3833,CHESTER,Chesterfield,VA,23826,DOMINION ENERGY INC (100%),1292661,"C,D"
2023,Chevron Cogenerating Station,1000696,200 INDUSTRIAL ROAD GATE 4,30.34,-88.492,PASCAGOULA,Jackson,MS,39568,THE SOUTHERN CO (100%),792226,"C,D"
2023,Cheyenne Prairie Generating Station,1012045,6711 HR Ranch Road,41.12703,-104.72413,Cheyenne,LARAMIE COUNTY,WY,82009,BLACK HILLS CORP (100%),182458,"C,D"
2023,Choctaw County Gen,1000171,2446 HIGHWAY 407 WEST,33.2881,-89.4201,FRENCH CAMP,Choctaw,MS,39745,ENTERGY CORP (100%),1950979,"C,D"
2023,Cholla,1001421,4801 FRONTAGE ROAD,34.9394,-110.3033,JOSEPH CITY,Navajo,AZ,86032,PINNACLE WEST CAPITAL CORP (100%),2078035,D
2023,Chouteau Power Plant,1001142,HWY 412B,36.2206,-95.2756,PRYOR,Mayes,OK,74362,ASSOCIATED ELECTRIC COOPERATIVE INC (100%),2606111,"C,D"
2023,Chuck Lenzie Generating Station,1000150,11405 US HIGHWAY 93,36.3853,-114.9228,APEX,Clark,NV,89124,BERKSHIRE HATHAWAY INC (100%),2778085,"C,D"
2023,Cimarron River,1001572,12406 ROAD R,37.1611,-100.7619,LIBERAL,Seward,KS,67901,SUNFLOWER ELECTRIC POWER CORP (100%),31024,"C,D"
2023,City Water & Light - City of Jonesboro,1000493,1400 HANLEY DRIVE,35.8481,-90.7257,JONESBORO,Craighead,AR,72403,CITY WATER & LIGHT PLANT OF THE CITY OF JONESBORO ARKANSAS (100%),51100,"C,D"
2023,City of Akron Steam Generating,1002328,222 OPPORTUNITY PARKWAY,41.07348,-81.53203,AKRON,SUMMIT COUNTY,OH,44307,CITY OF AKRON OHIO (100%),41771,C
2023,City of Coffeyville Light & Power,1001580,605 SANTA FE,37.0456,-95.6076,COFFEYVILLE,Montgomery,KS,67337,CITY OF COFFEYVILLE KANSAS (100%),7494,"C,D"
2023,Clark,1000726,5640 STEPHANIE ST,36.0875,-115.0507,LAS VEGAS,Clark,NV,89122,BERKSHIRE HATHAWAY INC (100%),309091,"C,D"
2023,Clayville,1012074,4087 S. Lincoln Ave.,39.42737,-75.01947,Vineland,CUMBERLAND COUNTY,NJ,8361,CITY OF VINELAND NEW JERSEY (100%),45952,D
2023,Cleary Flood,1000667,1314 SOMERSET AVE,41.8653,-71.1061,TAUNTON,Bristol,MA,2780,TAUNTON MUNICIPAL LIGHTING PLANT (100%),31764,"C,D"
2023,Clemson CHP,1013805,140 Kite Hill Drive,34.6783666781469,-82.8234694182957,Clemson,,SC,29634,DUKE ENERGY CORP (100%),66216,C
2023,Cleveland County Generating Facility,1000565,200 Elm Road,35.1706,-81.4161,Grover,Cleveland,NC,28073,THE SOUTHERN CO (100%),356229,"C,D"
2023,Cliffside,1000832,DUKE POWER RD #1002,35.22,-81.7594,CLIFFSIDE,Cleveland,NC,28024,DUKE ENERGY CORP (100%),3711094,"C,D"
2023,Clifty Creek,1001531,1335 CLIFTY HOLLOW ROAD,38.7383,-85.4192,MADISON,Jefferson,IN,47250,AMERICAN ELECTRIC POWER CO INC (100%),5302011,"C,D"
2023,Clinch River,1007359,STATE ROUTE 82,36.9333,-82.1997,CLEVELAND,Russell,VA,24225,AMERICAN ELECTRIC POWER CO INC (100%),61857,"C,D"
2023,Clover Power Station,1001093,4091 Clover Rd,36.8692,-78.7046,CLOVER,Halifax,VA,24534,DOMINION ENERGY INC (50%); OLD DOMINION ELECTRIC COOPERATIVE (50%),280701,D
2023,Coal Creek,1007429,2875 3RD ST SW,47.3761,-101.1567,UNDERWOOD,Mclean,ND,58576,REMC ASSETS LP (100%),7716347,"C,D"
2023,Coffeyville Municipal Light and Power Generating Facility No. 2,1012981,2601 N. 5th Industrial Street,37.092977,-95.585154,Coffeyville,MONTGOMERY COUNTY,KS,67337,CITY OF COFFEYVILLE KANSAS (100%),44356,C
2023,Colbert,1007829,900 STEAM PLANT RD,34.7439,-87.8486,TUSCUMBIA,Colbert,AL,35674,US GOVERNMENT (%),34112,"C,D"
2023,Coleto Creek,1001038,FM 2987 OFF HWY 59,28.7128,-97.2142,FANNIN,Goliad,TX,77960,Vistra Corp (100%),2755586,D
2023,Colorado Bend I,1000483,3863 S SH 60,29.2878,-96.0683,WHARTON,Wharton,TX,77488,COLORADO BEND 1 POWER LLC (100%),1112844,D
2023,Colorado Bend II,1013024,4023 South State Hwy 60,29.2878,-96.0683,Wharton,WHARTON COUNTY,TX,77488,CONSTELLATION ENERGY CORP (100%),2831828,"C,D"
2023,Colstrip,1001020,1 WAREHOUSE ROAD,45.8831,-106.614,COLSTRIP,Rosebud,MT,59323,BERKSHIRE HATHAWAY INC (7.1%); PUGET HOLDINGS LLC (32.3%); TALEN ENERGY CORP (25.2%); PORTLAND GENERAL ELECTRIC CO (14.2%); AVISTA CORP (10.6%); NORTHWESTERN CORP (10.6%),10967111,D
2023,Columbia,1001186,W8375 MURRAY RD,43.4864,-89.4203,PARDEEVILLE,Columbia,WI,53954,ALLIANT ENERGY CORP (53.5%); INTEGRYS ENERGY GROUP INC (27.5%); MGE ENERGY INC (19%),4621127,"C,D"
2023,Columbia,1000709,1501 BUSINESS LOOP 70 E,38.9658,-92.3175,COLUMBIA,Boone,MO,65205,COLUMBIA CITY OF (INC) (100%),3823,"C,D"
2023,Columbia Energy Center (SC),1006999,100 CALPINE WAY,33.8692,-81.0183,GASTON,Calhoun,SC,29053,DOMINION ENERGY INC (100%),1118569,"C,D"
2023,Colver Green Energy,1001204,141 INTERPOWER DRIVE,40.55,-78.8,COLVER,Cambria,PA,15927,GENERATION HOLDINGS LP (100%),897020,D
2023,Comanche (470),1001462,2005 LIME RD,38.2081,-104.5747,PUEBLO,Pueblo,CO,81006,XCEL ENERGY INC (82.54%); HOLY CROSS ELECTRIC ASSOC INC (4.19%); INTERMOUNTAIN RURAL ELECTRIC ASSOC (13.27%),6991406,"C,D"
2023,Comanche (8059),1001191,6601 SE 60TH ST,34.5431,-98.3244,LAWTON,Comanche,OK,73501,AMERICAN ELECTRIC POWER CO INC (100%),269002,D
2023,Commonwealth Chesapeake,1007538,3415 WHITE OAK WAY,37.9892,-75.54,NEW CHURCH,Accomack,VA,23415,TYR ENERGY INC (100%),18058,D
2023,Concord,1001086,N8914 COUNTY HIGHWAY E,43.1669,-88.69,WATERTOWN,Jefferson,WI,53094,WEC Energy Group Inc (100%),88705,"C,D"
2023,Conemaugh,1000877,1442 POWER PLANT ROAD,40.3842,-79.0611,NEW FLORENCE,Indiana,PA,15944,ARCLIGHT CAPITAL HOLDINGS LLC (57.61%); BOWFIN KEYCON POWER LLC (3.72%); TALEN ENERGY CORP (22.22%); KEYCON OPERATING LLC (16.45%),2804426,"C,D"
2023,Coolidge Generating Station,1007962,"T6S, R8E, Section 10",32.9175,-111.5041,Randolph,Pinal,AZ,85128,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (100%),241403,D
2023,"Cooper River Partners, LLC",1007442,1588 Bushy Park Road,32.986764,-79.932948,Goose Creek,BERKELEY COUNTY,SC,29445,COOPER RIVER PARTNERS LLC (100%),59946,C
2023,Cope Station,1001092,405 TEAMWORK ROAD,33.3642,-81.03,COPE,Orangeburg,SC,29038,DOMINION ENERGY INC (100%),968630,"C,D"
2023,Copper Station,1000540,651 HAWKINS BLVD,31.7569,-106.375,EL PASO,El Paso,TX,79915,EL PASO ELECTRIC CO (100%),43095,C
2023,Cordova Energy Company,1001354,24712 192ND AVE NORTH,41.7146,-90.2802,CORDOVA,Rock Island,IL,61242,BERKSHIRE HATHAWAY INC (91.1%); FAMILY & ESTATE OF WALTER SCOTT JR (7.9%); GREGORY E ABEL REVOCABLE TRUST (1%),293296,"C,D"
2023,Coronado Generating Station,1007103,,34.5778,-109.2717,ST JOHNS,Apache,AZ,85936,SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (100%),3662285,"C,D,HH"
2023,Corpus Christi Energy Center,1001363,3952 BUDDY LAWRENCE DRIVE,27.8139,-97.4283,CORPUS CHRISTI,Nueces,TX,78407,CPN MANAGEMENT LP (100%),1366344,"C,D"
2023,Cosumnes Power Plant,1000323,14295A Clay East Road,38.3383,-121.1239,HERALD,Sacramento,CA,95638,SACRAMENTO MUNICIPAL UTILITY DISTRICT FINANCING AUTHORITY (100%),1117202,D
2023,Cottage Grove Cogeneration,1001291,9525 105TH ST COURT S,44.7956,-92.9119,COTTAGE GROVE,Washington,MN,55016,PANCENTAL CGC HOLDINGS LLC (99%); LSP-COTTAGE GROVE LLC (1%),473642,"C,D"
2023,Cottonwood Energy Project,1007303,976 COUNTY ROAD 4213,30.2588,-93.7353,DEWEYVILLE,Newton,TX,77614,CLECO CORPORATE HOLDINGS LLC (100%),2384098,"C,D"
2023,Coughlin Power Station,1001603,2180 ST LANDRY HWY,30.8442,-92.2606,ST. LANDRY,Evangeline,LA,71367,CLECO CORPORATE HOLDINGS LLC (100%),1625691,D
2023,Covert Generating Station,1001406,26000 77TH ST,42.3231,-86.2925,COVERT,Van Buren,MI,49043,CMS ENERGY CORP (100%),2950609,"C,D"
2023,Coyote,1007420,6240 13TH ST SW,47.2217,-101.8139,BEULAH,Mercer,ND,58523,OTTER TAIL CORP (35%); NORTHERN MUNICIPAL POWER AGENCY (30%); MDU RESOURCES GROUP INC (25%); NORTHWESTERN CORP (10%),2935490,"C,D"
2023,Coyote Springs,1001119,200 ULLMAN BLVD,45.8486,-119.6744,BOARDMAN,Morrow,OR,97818,AVISTA CORP (50%); PORTLAND GENERAL ELECTRIC CO (50%),1576674,"C,D"
2023,Craig,1001008,2101 S RANNEY,40.4627,-107.5912,CRAIG,Moffat,CO,81626,XCEL ENERGY INC (6.47%); TRI-STATE GENERATION & TRANSMISSION ASSOC INC (49.33%); SALT RIVER PROJECT AGRICULTURAL IMPROVEMENT & POWER DISTRICT (19.34%); BERKSHIRE HATHAWAY INC (12.86%); PLATTE RIVER POWER AUTHORITY (12%),5306621,"C,D"
2023,Craven County Wood Energy,1007732,201 Executive Parkway,35.1285,-77.17,New Bern,CRAVEN COUNTY,NC,28562,ATLANTIC POWER CORP (50%); CMS ENERGY CORP (50%),7363,D
2023,Crete Energy Park,1001384,25400 HARTMAN DRIVE,41.4297,-87.6187,CRETE,Will,IL,60417,EARTHRISE LEGATO LLC (100%),40227,"C,D"
2023,Cricket Valley Energy Center,1013598,2241 Route 22,41.67616,-73.576914,DOVER PLAINS,DUTCHESS COUNTY,NY,12522,CRICKET VALLEY ENERGY CENTER LLC (100%),1968352,"C,D"
2023,Cross,1001427,553 CROSS STATION ROAD,33.3692,-80.1119,PINEVILLE,Berkeley,SC,29468,SOUTH CAROLINA PUBLIC SERVICE AUTHORITY (100%),8508886,D
2023,Crossroads Energy Center (CPU),1000152,240 HICKS ST,34.183,-90.5621,CLARKSDALE,Coahoma,MS,38614,CLARKSDALE PUBLIC UTILITIES COMMISSION (100%),138306,D
2023,Crystal River Power Plant,1001487,15760 WEST POWERLINE ST,28.9594,-82.7003,CRYSTAL RIVER,Citrus,FL,34428,DUKE ENERGY CORP (100%),8380564,"C,D,TT"
2023,Culbertson Station,1000563,5419 Road 1016,48.2104,-104.3919,Culbertson,Roosevelt,MT,59218,BASIN ELECTRIC POWER COOPERATIVE (100%),137957,D
2023,Cumberland,1007639,815 CUMBERLAND CITY RD,36.3903,-87.6539,CUMBERLAND CITY,Stewart,TN,37050,US GOVERNMENT (%),9455486,"C,D"
2023,Cumberland Energy Center,1006939,4001 EAST MAIN ST,39.3757,-74.9654,MILLVILLE,Cumberland,NJ,8332,CPN MANAGEMENT LP (100%),36948,"C,D"
2023,Cunningham,1000755,13M W OF HOBBS ON HWY 62/180,32.7131,-103.3533,HOBBS,Lea,NM,88240,XCEL ENERGY INC (100%),866328,"C,D"
2023,Currant Creek Power Project,1000436,2096 WEST 300 NORTH,39.8223,-111.894,MONA,Juab,UT,84645,BERKSHIRE HATHAWAY INC (100%),1147967,"C,D"
2023,Curtis H. Stanton Energy Center,1001472,5100 S ALAFAYA TRAIL,28.4836,-81.1686,ORLANDO,Orange,FL,32831,ORLANDO UTILITIES COMMISSION (INC) (100%),3921348,D
2023,D B Wilson,1001066,State Highway 85,37.4497,-87.0803,Island,Ohio,KY,42350,BIG RIVERS ELECTRIC CORP (100%),3222613,"C,D"
